id,gare_id,gestionnaire_id,solde_especes_actuel,statut,fond_roulement,opened_at,closed_at
25c91321-ba12-49bc-b494-1590392123c8,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-01 14:51:04.603493+00,2026-08-01 17:26:28.889169+00
1d4ce630-77c2-4700-b275-3fd42ad12c4d,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,0,2026-08-01 16:25:43.894724+00,2026-08-01 16:44:54.337052+00
3fea9321-ded2-467c-81c9-f965d6ebee5e,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-01 17:58:51.843464+00,2026-08-01 17:59:26.11517+00
d9643f5c-19fa-4a95-8efb-469d2fb29188,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-01 10:39:00.523509+00,2026-08-01 18:00:30.009229+00
8d669064-447b-4907-a94c-1be262db11c3,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-01 18:02:38.912657+00,2026-08-01 18:20:23.281522+00
ea6a9eb3-7661-4960-99c6-c66334c45bde,5add5ae6-f450-404d-8523-4935dff50ceb,85d813ad-43ac-4336-99aa-b4db2111f4ae,0,ouverte,0,2026-08-02 23:32:39.299545+00,
1f6f66cd-4694-4746-ad62-c58da2f7240b,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-10 08:37:36.363574+00,2026-08-10 17:22:46.790042+00
4d6b22e2-8373-40fe-bafb-0b33976fa051,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-03 09:08:05.652721+00,2026-08-03 18:08:23.363129+00
8247c670-d2f6-492a-828b-d2acd91f5600,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-03 08:34:20.188139+00,2026-08-03 18:26:27.97085+00
4cb98e8b-ca58-40ea-9b39-d83207415479,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-17 07:41:00.00544+00,2026-08-17 17:19:16.032375+00
1175b351-ffbd-42e5-90bd-22643d245005,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-03 09:44:29.948191+00,2026-08-03 18:50:42.181624+00
de86dd8b-1923-43fc-8c76-2b7969dc7c35,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-10 08:53:06.450292+00,2026-08-10 18:03:22.046009+00
f54143f8-c0a8-4daf-953c-75541efdbd70,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-10 07:25:13.350854+00,2026-08-10 17:07:40.454939+00
df3b5200-f664-4fba-a79e-23142a98a9bc,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-10 07:55:40.233817+00,2026-08-10 17:54:52.55818+00
eb285471-7db5-4b95-a5dc-0251566a31d5,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-11 06:53:31.98819+00,2026-08-11 17:22:09.531718+00
40a5e1aa-cf97-4a9a-bcad-ade273227a32,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-06 07:41:05.699819+00,2026-08-06 17:31:15.997078+00
7095b30f-61b9-41c7-83af-15eadd6c1a74,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-11 07:34:58.048423+00,2026-08-11 17:40:05.974549+00
ce4c3a67-6a39-473e-a8bc-0e86fad26bea,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-04 08:00:04.503196+00,2026-08-04 17:27:21.187194+00
876649b4-aed3-441c-935e-f270ce562791,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-04 07:38:09.150773+00,2026-08-04 17:28:33.166974+00
7fcf3a7e-383c-4477-b22f-f1aecc72b2c3,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-05 07:50:12.193536+00,2026-08-07 07:51:33.41743+00
508de22c-fd6b-450b-a7e8-700e2587afc9,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-06 07:28:43.927471+00,2026-08-06 17:31:23.789873+00
be4c05b5-b587-4483-9807-52209cb2c531,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-04 16:11:56.495577+00,2026-08-04 17:49:28.525644+00
ffbdc9df-88c6-4ad2-94c0-92b6f774924e,0dd2ae5a-b59b-4e34-885d-2c897ba42e89,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,0,2026-08-04 07:38:45.4897+00,2026-08-04 12:32:34.359807+00
63783bc7-e38b-4cb9-b6e1-9b80b8c3a9c6,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-04 07:27:43.572374+00,2026-08-04 18:17:52.373106+00
bbb4ff5b-94bb-41cb-bf75-433a12fcda17,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-04 08:57:06.908381+00,2026-08-04 18:26:59.588582+00
326e29b4-7f3d-4bf5-87f2-36c309af0445,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-04 11:54:56.853094+00,2026-08-04 18:36:14.435958+00
4ec08d0d-dab9-4cce-b0eb-a791307f4043,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-05 08:34:49.514651+00,2026-08-06 08:26:20.261884+00
c1af5842-7718-4c0c-8747-1a5578f4e7ef,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-08 08:13:05.064957+00,2026-08-08 18:12:48.798878+00
328e8b40-bd36-4d5c-8e68-e5dec8847301,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,0,2026-08-04 12:33:16.62494+00,2026-08-04 18:55:58.217098+00
eb1625cf-cced-4485-8217-7926f3daecef,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,352598b5-076a-4e5f-83f7-d2e0d710dc6e,0,ouverte,0,2026-08-05 00:11:46.537002+00,
78137a37-f7c7-4aa3-a1d8-efb3464fdbc1,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-04 07:23:46.851161+00,2026-08-05 07:09:31.121815+00
e7076de1-2ce8-42cb-b2b7-12ada6344685,097e29c2-4cbb-4329-9e42-49712882d084,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-06 08:35:37.891738+00,2026-08-06 08:38:09.991062+00
82c81d47-61af-4f1a-8f3b-9daafa598985,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-06 08:50:36.392641+00,2026-08-06 17:39:37.888788+00
447479c4-384f-45e8-83ca-2a22bfda898e,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-08 09:11:57.541927+00,2026-08-08 18:29:41.80515+00
182e1622-05a7-4d5d-bd7f-203ead22175d,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-06 09:56:02.129016+00,2026-08-06 17:59:01.878269+00
8b5c355f-805e-43d5-bbb4-e1894fd0e861,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-05 07:09:38.296101+00,2026-08-05 17:24:32.156927+00
d2ecfcd2-173c-49eb-84bb-3b16fecda621,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-05 07:28:51.048589+00,2026-08-05 17:36:59.847512+00
1afa60ea-1086-4197-8e85-b68f99ede873,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-05 10:01:58.973227+00,2026-08-05 17:39:12.438254+00
7f7bc896-9c80-4fa6-8813-1295efa81268,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-04 09:45:04.354898+00,2026-08-05 13:37:10.770477+00
c87431bb-5fac-497b-b2c6-832a81607d10,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-04 07:58:56.316666+00,2026-08-04 17:11:52.261145+00
97d1fe61-1fd3-4d04-980b-e597cb52ccce,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-04 07:26:04.065098+00,2026-08-04 17:11:53.356412+00
d1488316-a26c-4966-a80b-4b532e3a3826,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-06 08:55:24.461327+00,2026-08-06 18:03:47.159766+00
eb188460-cb19-4c47-a832-946c1d77a7f5,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-06 07:45:31.846155+00,2026-08-06 18:23:03.093832+00
26e01844-ddf9-4f9c-a43e-ee26f78b5907,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-05 07:42:18.609269+00,2026-08-05 17:58:57.46449+00
7ad3c620-092e-491f-81c2-87f5f51e4fea,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-05 07:09:35.457776+00,2026-08-05 18:00:45.792179+00
566ff5e9-fc84-4507-87bf-862d79282b10,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-03 07:30:39.784748+00,2026-08-03 17:51:17.394368+00
22f1fed3-cf2f-418b-b57f-41e23e6c1a51,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-05 09:20:41.399883+00,2026-08-05 18:13:03.930785+00
3d23c14d-d970-4007-8c31-fe3cc36433ea,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-06 07:13:50.972113+00,2026-08-06 18:42:29.198324+00
7219840f-1a1c-4bce-838f-c45b812e6fc4,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-05 10:36:57.152057+00,2026-08-05 18:33:24.475596+00
5d2600ad-dbe1-4b16-aed3-9198f419b68c,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-06 06:59:07.618254+00,2026-08-06 18:42:55.102263+00
bb67db24-2e5e-46fc-be2f-4aea141e95d6,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-05 13:37:25.222709+00,2026-08-05 19:03:17.634124+00
ce24239b-becb-4cc2-9da1-d3076faf0d5f,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-07 08:48:16.100053+00,2026-08-07 17:21:40.960666+00
73a932d0-c8bb-4803-9581-60e5ec735b94,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-07 07:29:27.736533+00,2026-08-07 17:29:14.486434+00
3feb917a-9662-43c5-a0fe-08c747fb1757,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,0,2026-08-05 09:07:04.420177+00,2026-08-05 19:11:58.697143+00
96068d56-9203-4849-9c52-fa00971df7da,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,0,2026-08-06 07:51:35.468338+00,2026-08-06 18:51:39.510479+00
0432bd45-a2a5-4259-a04f-a6d9e5a5ba9a,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-06 08:38:33.227225+00,2026-08-06 19:33:52.268573+00
7f8f851c-ce9c-45ea-8ca5-d3faab3e3319,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-07 07:14:28.317818+00,2026-08-07 17:38:10.996542+00
4b2df28a-6f8a-40d9-8658-871e17faa999,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-08 08:20:46.804852+00,2026-08-08 16:57:00.271099+00
9a6c1140-3f6f-401d-8588-a09c89fb1cc7,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-07 09:11:08.607915+00,2026-08-07 13:22:11.532753+00
fa6878de-b301-4568-8d5f-bdde714c2a48,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-07 07:06:06.936625+00,2026-08-07 16:26:31.027875+00
c81528ef-6c61-44d6-b2a4-5558e1b54e17,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-08 10:15:40.817012+00,2026-08-09 12:04:10.805026+00
db9d61af-06dc-4f08-b9ae-408b877823c6,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-07 11:51:20.225879+00,2026-08-08 08:09:44.606955+00
4245d1f3-d66c-4344-acbf-01d7092dedad,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-07 07:20:13.943413+00,2026-08-07 15:03:25.047564+00
e4e48201-347d-413c-bbe7-49888c3b0182,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-08 09:04:40.229471+00,2026-08-08 17:32:50.160694+00
f8788b87-d5c2-4638-87d2-94a6172bfe2b,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-08 08:12:31.626923+00,2026-08-08 13:52:43.874897+00
27b091f1-6478-4d50-8549-235177a84ae1,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-08 07:34:18.298771+00,2026-08-08 17:25:49.238357+00
5ca54583-b93e-46c4-bea2-447f4915df5e,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-08 11:55:29.466789+00,2026-08-08 20:37:20.913261+00
81e8c007-5277-4c72-b890-20c0cf0b07de,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-07 07:51:41.57249+00,2026-08-08 11:55:17.390265+00
99e22954-a6f4-4084-99b9-22368e8ffa6e,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-09 12:04:28.398467+00,2026-08-09 17:19:42.902126+00
1bb88d9f-1935-46f5-897f-c27b18588ae2,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-08 07:00:17.271921+00,2026-08-08 17:11:32.744856+00
437a5032-0055-4fa0-b67b-1846794f8ae8,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-08 13:53:14.948146+00,2026-08-10 07:44:51.409474+00
c575d91b-74f4-474f-812c-1925beeb7a8a,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-08 09:06:13.386191+00,2026-08-10 07:48:48.039405+00
3499e9f1-df93-4b97-98d5-46d24610ae89,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-17 08:32:20.880032+00,2026-08-17 17:12:21.376629+00
0d94f012-293e-43bd-8258-a6324c01316c,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-17 09:06:26.977759+00,2026-08-17 18:34:16.84657+00
b23d5758-7ced-4fed-90db-3aa217d8f972,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-17 08:07:55.027988+00,2026-08-17 18:08:53.580235+00
1fc02156-a434-457f-a9cf-fd501101ec49,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-17 07:13:44.885694+00,2026-08-17 17:04:30.982327+00
889d8e03-76c2-4efe-ac58-29f72d055ebb,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-13 07:39:20.157273+00,2026-08-13 18:01:41.96569+00
46c3696b-f62b-4166-a706-ab0ee2837a0c,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-10 07:45:17.942342+00,2026-08-11 09:05:09.244184+00
49ec7d60-e172-4712-9ebc-c1c52527265f,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-13 08:17:05.240197+00,2026-08-13 18:28:29.587673+00
857aa1a3-cff0-4c2b-947e-9a933d859ec3,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-17 08:55:48.403475+00,2026-08-17 17:16:24.338206+00
c1e245a7-0b0f-49b6-8cb4-d69ffd907099,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-13 09:09:39.496177+00,2026-08-13 19:30:25.779535+00
2bd10c86-6f23-411c-b8a9-f8de026165a1,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-13 07:47:38.198511+00,2026-08-13 16:47:19.081033+00
939798bd-213a-4e3d-b306-d909348d1973,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-17 08:00:47.528935+00,2026-08-17 19:48:47.493254+00
5c839e37-ca1b-4996-956f-5ba940f47582,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-14 07:32:58.616432+00,2026-08-17 18:18:09.909367+00
63b16544-3a98-4d65-b7da-cccfb1f9715a,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-13 08:48:16.671836+00,2026-08-14 07:20:56.386658+00
01fea2df-a1c4-4a5b-b4b8-5ed36d6883d1,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-12 07:03:49.602215+00,2026-08-12 17:24:14.062923+00
fe49e940-a810-4b2b-aade-c70b53ee4da0,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-12 07:34:06.514782+00,2026-08-12 17:25:25.525233+00
80701fa6-eafb-47c5-b71c-2c101b6acc6b,3fa4bf94-e7b9-499e-99d3-160a83e94b97,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-11 09:51:58.718457+00,2026-08-11 10:01:25.304754+00
d951aac6-732d-4c0d-bd19-2e50241c3ce5,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-11 10:01:38.008792+00,2026-08-11 17:02:32.055345+00
7b335ba8-3895-4927-84c9-a9c711ec2cb9,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-12 09:20:46.297923+00,2026-08-12 17:31:52.960155+00
3bac2489-53e8-4bea-82c8-f72f95a59bd9,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-13 07:26:23.990098+00,2026-08-13 16:52:32.385948+00
5c561aec-b6b4-4e1a-90b0-c58d579186a6,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-11 10:52:46.273844+00,2026-08-12 09:45:14.929724+00
a0461ea8-43f9-478e-a3ca-146b65fb3fd5,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-11 07:24:38.256173+00,2026-08-11 17:15:01.549603+00
f0f25407-a613-4923-8dc8-5195fd1b9025,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-14 09:22:53.04804+00,2026-08-14 18:18:57.42549+00
37de1c1b-ab97-4ea8-b3f3-879dd43d7008,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-11 10:19:02.946515+00,2026-08-11 17:23:45.373749+00
024916c7-2469-4870-8913-9dc422fe6096,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-12 07:50:31.366577+00,2026-08-12 18:04:41.968727+00
b149825a-2eb7-4a46-a0eb-1270d6319498,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-12 09:56:34.128545+00,2026-08-12 18:15:13.905815+00
39812bd6-f882-4508-a96f-88380a0bcb4a,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-12 07:51:37.241084+00,2026-08-12 18:43:10.605914+00
730184d0-649e-4e19-bc4c-b1ae7c496523,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-11 09:15:23.979928+00,2026-08-12 09:56:17.746853+00
3d731147-7bf0-4614-a5cf-54cd71f81d9f,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-11 08:43:54.288373+00,2026-08-11 17:48:07.513034+00
98d7f940-aed9-4ff7-82f2-c582cf3acd14,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-11 09:26:11.243778+00,2026-08-11 18:34:24.874389+00
f4f392ea-3619-4cab-bc0d-64e50513384d,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-11 07:56:29.990085+00,2026-08-11 19:02:44.853408+00
32f8a85e-870b-4183-ac4c-3ead97dc2055,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-12 07:53:31.726631+00,2026-08-12 07:53:40.0217+00
352529ba-a8cf-446f-8890-4f64f29b71e8,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-12 07:53:48.045789+00,2026-08-12 07:54:04.399049+00
10ea2a8e-6ddb-449c-bf76-ef589ec7a7f7,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-12 08:27:53.740931+00,2026-08-13 08:00:46.844195+00
c25e6789-bba2-46c9-b1c3-c536cfc7111c,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-10 09:08:34.096421+00,2026-08-10 17:08:01.60629+00
fdfe015a-a96f-4f37-aaf3-aa4ed39fc554,6ce67f79-9844-4a0d-9f09-bb2b12a3a5ad,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-12 08:13:30.572355+00,2026-08-12 08:14:03.33227+00
eae305ec-992f-4f75-a330-fe1a88e9c638,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-13 09:03:14.066616+00,2026-08-14 09:22:37.785045+00
a373fbcb-b9ce-4524-975b-883a7fd46820,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-10 06:57:57.360533+00,2026-08-10 17:29:02.775095+00
aee4c73d-c73f-4956-b6d3-2d5c0f94ea14,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-10 07:43:17.962892+00,2026-08-11 07:34:42.143453+00
dcc518e8-6f25-4334-bfab-67e41051991b,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-13 08:08:54.46939+00,2026-08-13 17:01:29.082312+00
ee69fceb-308e-41e1-8b94-4b990908c0a5,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-14 09:15:07.697125+00,2026-08-14 18:37:55.358593+00
